user_preferences;workout_plan;user_feedback
{'days': 3, 'split': 'full-body', 'goals': 'fat_loss', 'cardio': True, 'muscles': ['legs', 'abs', 'pull', 'push']};[{'day': 'Push Day 1', 'exercises': ['Triceps stretch right', 'Bent Over Rowing', 'Frog stand', 'Push Up', 'Suspended crossess', 'Barbell Triceps Extension']}, {'day': 'Pull Day 1', 'exercises': ['Muscle up', 'Overhand Cable Curl', 'Straight Bar Cable Curls', 'Dumbbell Incline Curl', 'Russian Twist', 'TRX gorilla biceps curl']}, {'day': 'Leg Day', 'exercises': ['Leg Press', 'Double Kettlebell Front Squat', 'Jumping Jack HD', 'Standing Calf Raises', 'Leg Curls (laying)', 'Crossbody Leg Swings']}, {'day': 'Abs Day', 'exercises': ['Kopfüber Gewichtaufheben', 'Knee Raises', 'Bauchtrainer', 'Reverse Plank', 'Side Crunch', 'Lying Leg Raise']}, {'day': 'Cardio Day', 'exercises': ['Jump rope: basic jumps', 'Running', 'Zone 2 Running', 'Swimming 50m sprints', 'High knees', '3D lunge warmup']}];{'satisfaction': 5, 'progress': 1, 'adherence': 2, 'effectiveness': 3}
{'days': 6, 'split': 'push-pull', 'goals': 'muscle_building', 'cardio': False, 'muscles': ['pull', 'abs']};[{'day': 'Pull Day 1', 'exercises': ['Head tilts', 'Lower Back Extensions', 'Lat Pull Down (narrow grip)', 'V-Bar Pulldown', 'Chin tuck', 'Bent over row to external rotation']}, {'day': 'Pull Day 2', 'exercises': ['Quadruped thoracic rotation right', 'Dumbbell Row', 'LYING DUMBBELL ROW SS SEATED SHRUG', 'JALONES PECHO NEUTRO', 'Reverse Bar Curl', 'Curl de biceps con agarre prono']}, {'day': 'Pull Day 3', 'exercises': ['Wide-grip Pulldown', 'Counterclockwise neck circles', 'Reverse Bar Curl', 'Trunk Rotation With Cable', 'SEATED CABLE MID TRAP SHRUG', 'Deficit Deadlift']}, {'day': 'Abs Day', 'exercises': ['Knee Raises', 'Medicine ball twist', 'Bird dog', 'Rotary Torso Machine', 'Seated Knee Tuck', 'Dynamic side hold']}];{'satisfaction': 8, 'progress': 7, 'adherence': 8, 'effectiveness': 9}
{'days': 3, 'split': 'upper-lower', 'goals': 'general', 'cardio': False, 'muscles': ['pull', 'push']};[{'day': 'Push Day 1', 'exercises': ['Push Up H', 'Cable External Rotation', 'Dumbbell Shoulder Rotations', 'Dumbbell Triceps Extension', 'Front Plank', 'JM Press']}, {'day': 'Pull Day 1', 'exercises': ['LYING DUMBBELL ROW SS SEATED SHRUG', 'Leverage Machine Iso Row', 'Seated Cable Row', 'Dumbbell wide bicep curls', 'Alternating Biceps Curls With Dumbbell', 'Reverse Bar Curl']}];{'satisfaction': 5, 'progress': 3, 'adherence': 1, 'effectiveness': 2}
{'days': 3, 'split': 'upper-lower', 'goals': 'general', 'cardio': True, 'muscles': ['push', 'legs', 'pull']};[{'day': 'Push Day 1', 'exercises': ['Shoulder Press (Dumbbell)', 'Low-Cable Cross-Over - NB', 'Low Pulley Cable fFly', 'Seated Triceps Press', 'Dumbbell Front Raise', 'Tricep Dumbbell Kickback']}, {'day': 'Pull Day 1', 'exercises': ['Blackroll', 'Prone Scapular Retraction - Arms at Side', 'Reverse EZ Bar Cable Curls', 'Biceps Curl Machine', 'Ice Scream maker', 'JALON EN BANCO INCLINADO']}, {'day': 'Leg Day', 'exercises': ['Barbell Lunges Standing', 'Squat box', 'Barbell Hack Squats', 'Crossbody Hamstring Stretch', 'Legs Curls', 'Single Leg Extension']}, {'day': 'Cardio Day', 'exercises': ['Jogging', '3D lunge warmup', 'Cycling cardio session', 'Zone 2 Running', 'Swimming 50m sprints', 'Run - Treadmill']}];{'satisfaction': 1, 'progress': 2, 'adherence': 2, 'effectiveness': 1}
{'days': 6, 'split': 'upper-lower', 'goals': 'general', 'cardio': True, 'muscles': ['legs', 'pull']};[{'day': 'Pull Day 1', 'exercises': ['Rowing with TRX band', 'Reverse EZ Bar Cable Curls', 'Bent Over Dumbbell Rows', 'Front neck stretch', 'Deadlifts', 'Biceps concentrado martillo (maquina)']}, {'day': 'Pull Day 2', 'exercises': ['Front Lever', 'Seated Cable Rows', 'Kettlebell deadlifts', 'Overhand Cable Curl', 'Biceps Curls With SZ-bar', 'Incline Chest-Supported Dumbbell Row']}, {'day': 'Pull Day 3', 'exercises': ['Dumbbell Incline Curl', 'Isometria trazioni impugnatura inversa', 'Alternating Biceps Curls With Dumbbell', 'Roll Down', 'Remo maquina agarre estrecho', 'Counterclockwise neck circles']}, {'day': 'Leg Day', 'exercises': ['Calf Raise with machine (seated)', 'Leg Extension', 'Leg Presses (wide)', 'Single Leg Hamstring Stretch', 'Sumo Deadlifts (Barbell)', 'Elephant Walks']}, {'day': 'Cardio Day', 'exercises': ['Stationary Bike', 'Running', 'Run - Treadmill', 'Jump rope: basic jumps', 'Run', '3D lunge warmup']}];{'satisfaction': 9, 'progress': 6, 'adherence': 6, 'effectiveness': 7}
{'days': 3, 'split': 'upper-lower', 'goals': 'fat_loss', 'cardio': False, 'muscles': ['legs', 'pull', 'abs', 'push']};[{'day': 'Push Day 1', 'exercises': ['Incline Dumbbell Fly', 'Trazioni orizzontali al trx', 'PALLOF PRESS', 'Rowing, T-bar', 'Close-grip Press-ups', 'High-Cable Cross Tricep Extention - NB']}, {'day': 'Pull Day 1', 'exercises': ['Standing Bicep Curl', 'Biceps Curl With Cable', 'Jalón cerrado supino', 'Single-arm Preacher Curl', 'Curl Araña', 'Dumbbell bicep curl to press']}, {'day': 'Leg Day', 'exercises': ['High Knee Jumps', 'Squat Jumps', 'Toe Touch', 'Plantarflexion Stretch with Band', 'Calf raises, left leg', 'Sumo Deadlifts (Barbell)']}, {'day': 'Abs Day', 'exercises': ['Bird dog', 'Abdominal Stabilization', 'Crunches on Machine', 'Negative Crunches', 'Crunches With Cable', 'Crunches HD']}];{'satisfaction': 4, 'progress': 2, 'adherence': 4, 'effectiveness': 3}
{'days': 5, 'split': 'full-body', 'goals': 'general', 'cardio': False, 'muscles': ['abs', 'legs', 'pull']};[{'day': 'Pull Day 1', 'exercises': ['Lat Pull Down (Leaning Back)', 'Remo maquina agarre estrecho', 'Straight Bar Cable Curls', 'Cable Row', 'SEATED CABLE MID TRAP SHRUG', 'Rowing with TRX band']}, {'day': 'Pull Day 2', 'exercises': ['Lat Pull Down (Straight Back)', 'REMO AL MENTON', 'Biceps Curls (Dumbbell)', 'Left levator scapulae stretch', 'Isometria trazioni impugnatura inversa', 'Dumbbell Hang Power Cleans']}, {'day': 'Leg Day', 'exercises': ['Good Mornings', 'Extensión de gluteo en  máquina', 'Sumo Deadlifts (Barbell)', 'Step-ups', 'Squat Jumps', 'Plantarflexion Stretch with Band']}, {'day': 'Abs Day', 'exercises': ['Abdominal Stabilization', 'Sit-ups', 'Side plank right', 'Hollow Hold', 'Kopfüber Gewichtaufheben', 'Reach ups']}];{'satisfaction': 8, 'progress': 7, 'adherence': 8, 'effectiveness': 7}
{'days': 5, 'split': 'full-body', 'goals': 'fat_loss', 'cardio': False, 'muscles': ['abs', 'legs', 'push']};[{'day': 'Push Day 1', 'exercises': ['Quadriped Arm and Leg Raise', 'commando pull-ups', 'Cable Fly', 'Shrugs (Shoulder Raises)', 'Shrugs on Multipress', 'Seated Dumbbell Side Lateral']}, {'day': 'Push Day 2', 'exercises': ['walking bridge', 'Low Pulley Cable fFly', 'Pullover', 'High Pull', 'Reverse Snow Angel', 'Facepull']}, {'day': 'Leg Day', 'exercises': ['Sitting Calf Stretch (Dorsiflexion)', 'Single Leg Extension', 'Leg Extension', 'box jumps', 'Calf raises, left leg', 'Good Mornings']}, {'day': 'Abs Day', 'exercises': ['Planche de cote dynamique', 'Hollow Hold', 'Leg Raises, Standing', 'L Hold', 'Full Sit Outs', 'Reverse Plank']}];{'satisfaction': 7, 'progress': 8, 'adherence': 8, 'effectiveness': 7}
{'days': 5, 'split': 'push-pull', 'goals': 'muscle_building', 'cardio': False, 'muscles': ['abs', 'push']};[{'day': 'Push Day 1', 'exercises': ['Bench Press', 'Triceps Extensions on Cable With Bar', 'Incline Bench Press - Barbell', 'PRESS HORIZONTAL', 'Push-Ups', 'Left neck stretch']}, {'day': 'Push Day 2', 'exercises': ['Back bridge', 'Plate Pinch Hold', 'Kreis Press DB', 'Fly With Cable', 'Isometric Wipers', 'Cable Fly']}, {'day': 'Abs Day', 'exercises': ['Crunches HD', 'Crunches With Legs Up', 'Scissors', 'Negative Crunches', 'Splinter Sit-ups', 'TORSO TWIST']}];{'satisfaction': 9, 'progress': 7, 'adherence': 8, 'effectiveness': 8}
{'days': 6, 'split': 'upper-lower', 'goals': 'muscle_building', 'cardio': False, 'muscles': ['legs', 'push', 'abs']};[{'day': 'Push Day 1', 'exercises': ['Australian pull-ups', 'Seated Bench Press', 'Dumbbell upright-row', 'Bench Press Narrow Grip', 'Incline Dumbbell Fly', 'Cross-Bench Dumbbell Pullovers']}, {'day': 'Push Day 2', 'exercises': ['Upright Row w/ Dumbbells', 'Butterfly Narrow Grip', 'Triceps Extensions on Cable', 'Dumbbell Bent Over Row', 'Overhead Press', 'Bent Over Rowing Reverse']}, {'day': 'Push Day 3', 'exercises': ['Ring Dips', 'Incline Skull Crush', 'Upright Row, SZ-bar', 'Seated Bench Press', 'PRESS HORIZONTAL', 'Shoulder Press, on Machine']}, {'day': 'Leg Day', 'exercises': ['Barbell Lunges Walking', 'box jumps', 'Hamstring Kicks', 'Bodyweight Squat HD', 'Jumping Jack HD', 'Recumbent Bike']}, {'day': 'Abs Day', 'exercises': ['Knee Raises', 'Sit-Ups (conventional)', 'Flutter Kicks', 'Dynamic side hold', 'Side Bends on Machine', 'Incline Crutches']}];{'satisfaction': 7, 'progress': 7, 'adherence': 7, 'effectiveness': 7}
{'days': 5, 'split': 'full-body', 'goals': 'muscle_building', 'cardio': True, 'muscles': ['pull', 'push', 'abs']};[{'day': 'Push Day 1', 'exercises': ['High Knee Skips HD', 'Fly With Dumbbells', 'Quadriped Arm and Leg Raise', 'Barbell Triceps Extension', 'Triceps Pushdown', 'Pause Bench']}, {'day': 'Push Day 2', 'exercises': ['Push Up H', 'Single Arm Plank to Row', 'Triceps stretch right', 'Incline Skull Crush', 'Reverse Wood Chops', 'Hercules Pillars']}, {'day': 'Pull Day 1', 'exercises': ['Cycling', 'Muscle up', 'TRX hammer curl - biceps', 'Cable Row', 'Dumbbell drag curls', 'Seated Dumbbell Curls']}, {'day': 'Pull Day 2', 'exercises': ['Seated W Curl', 'Incline Dumbbell Row', 'Biceps concentrado martillo (maquina)', 'Curl with kettlebell two hands', 'Row', 'Band pull-aparts']}, {'day': 'Abs Day', 'exercises': ['bicycle crunches', 'Sit-ups', 'Bird dog', 'Side Dumbbell Trunk Flexion', 'Knee Raises', 'Bauchtrainer']}, {'day': 'Cardio Day', 'exercises': ['3D lunge warmup', 'Jogging', 'Cycling cardio session', 'Run - Treadmill', 'Zone 2 Running', 'Jump rope: basic jumps']}];{'satisfaction': 7, 'progress': 8, 'adherence': 8, 'effectiveness': 8}
{'days': 4, 'split': 'full-body', 'goals': 'muscle_building', 'cardio': True, 'muscles': ['legs']};[{'day': 'Leg Day', 'exercises': ['Calf raises, one legged', 'High Knee Jumps', 'Leg Curls (laying)', 'Toe Touch', 'Dragon squat', 'Elevación de talón de pie']}, {'day': 'Cardio Day', 'exercises': ['3D lunge warmup', 'Swimming 50m sprints', 'Stationary Bike', 'Zone 2 Running', 'Cycling cardio session', 'Jogging']}];{'satisfaction': 3, 'progress': 2, 'adherence': 2, 'effectiveness': 9}
{'days': 5, 'split': 'push-pull', 'goals': 'fat_loss', 'cardio': True, 'muscles': ['push', 'abs']};[{'day': 'Push Day 1', 'exercises': ['Pull Ups on Machine', 'Reverse Wood Chops', 'Triceps stretch left', 'Incline Skull Crush', 'Trazioni orizzontali al trx', 'Shoulder Shrug']}, {'day': 'Push Day 2', 'exercises': ['Triceps Extensions on Cable', 'Incline Bench Reverse Fly - Hello', 'Bent High Pulls', 'Overhead Press', 'Smith Press', 'Yoga exercise: Cow-cat']}, {'day': 'Abs Day', 'exercises': ['Side plank right', 'Incline Plank With Alternate Floor Touch', 'Negative Crunches', 'Reach ups', 'Crunches HD', 'Crunches on Machine']}, {'day': 'Cardio Day', 'exercises': ['Run - Interval Training', 'Zone 2 Running', 'Run', 'Stationary Bike', 'Swimming 50m sprints', '3D lunge warmup']}];{'satisfaction': 9, 'progress': 6, 'adherence': 7, 'effectiveness': 9}
{'days': 6, 'split': 'push-pull', 'goals': 'muscle_building', 'cardio': True, 'muscles': ['legs', 'pull', 'push', 'abs']};[{'day': 'Push Day 1', 'exercises': ['Triceps Extensions on Cable', 'Dips Between Two Benches', 'Front Raises with Plates', 'Rear Delt Raise', 'Dumbbell Triceps Extension', 'Skullcrusher SZ-bar']}, {'day': 'Push Day 2', 'exercises': ['Shoulder Press (Dumbbell)', 'Dumbbell Bent Over Row', 'High Pull', 'Ring Dips', 'Bench Press', 'Quadriped Arm and Leg Raise']}, {'day': 'Push Day 3', 'exercises': ['High-Cable Cross Tricep Extention - NB', 'TRX Tricep Extension', 'Push-Ups', 'Front lever tuck', 'Straight Bar Cable Front Raise', 'Incline OHP DB']}, {'day': 'Pull Day 1', 'exercises': ['Long-Pulley (low Row)', 'Clockwise neck circles', 'Cycling', 'V-BAR PULL DOWNS', 'Seated Cable Rows', 'Chin-ups']}, {'day': 'Pull Day 2', 'exercises': ['One Arm Bent Row', 'Left levator scapulae stretch', 'Long-Pulley (low Row)', 'PULL OVER POLEA ALTA', 'JALON EN BANCO INCLINADO', 'Muscle up']}, {'day': 'Pull Day 3', 'exercises': ['Lat Pull Down (close grip)', 'Sit & Reach', 'Chin tuck', 'Roll Down', 'Jalón abierto supino', 'Incline Dumbbell Row']}, {'day': 'Leg Day', 'exercises': ['Leg Curls (laying)', 'Leg Raise', 'Dumbbell Lunges Standing', 'Front Squats', 'Leg Curls (standing)', 'Elevación de talón sentados']}, {'day': 'Abs Day', 'exercises': ['Planche de cote dynamique', 'TORSO TWIST', 'Kopfüber Gewichtaufheben', 'Side plank right', 'bicycle crunches', 'Rotary Torso Machine']}, {'day': 'Cardio Day', 'exercises': ['Running', 'Run - Treadmill', 'Zone 2 Running', 'Stationary Bike', 'Jump rope: basic jumps', 'Jogging']}];{'satisfaction': 8, 'progress': 7, 'adherence': 9, 'effectiveness': 9}
{'days': 3, 'split': 'full-body', 'goals': 'muscle_building', 'cardio': True, 'muscles': ['legs', 'abs']};[{'day': 'Leg Day', 'exercises': ['Kettlebell Swings', 'Standing Calf Stretch', 'Side split squats left', 'Low Box Squat - Wide Stance', 'Reverse Nordic Curl', 'Braced Squat']}, {'day': 'Abs Day', 'exercises': ['Side Dumbbell Trunk Flexion', 'Dumbbell Crunches', 'Crunches', 'Flexión lateral', 'Reverse Plank', 'Lying Leg Raise']}, {'day': 'Cardio Day', 'exercises': ['Swimming 50m sprints', 'Jump rope: basic jumps', 'Stationary Bike', 'Zone 2 Running', 'High knees', 'Run']}];{'satisfaction': 3, 'progress': 0, 'adherence': 3, 'effectiveness': 6}
{'days': 5, 'split': 'full-body', 'goals': 'general', 'cardio': False, 'muscles': ['abs', 'push']};[{'day': 'Push Day 1', 'exercises': ['Turkish Get-Up', 'Dumbbell Lateral Raise', 'Hercules Pillars', 'Cable Cross-over', 'Smith Press', 'Smith Machine Close-grip Bench Press']}, {'day': 'Push Day 2', 'exercises': ['Shrugs (Shoulder Raises)', 'Pull-ups', 'Fly With Cable', 'Triceps Dips (Assisted)', 'Lying Rotator Cuff Exercise', 'Press de banca sentado']}, {'day': 'Abs Day', 'exercises': ['2 Handed Kettlebell Swing', 'Planche de cote dynamique', 'Abdominales sovieticas', 'Deadbug', 'Ball crunches', 'Rotary Torso Machine']}];{'satisfaction': 7, 'progress': 9, 'adherence': 9, 'effectiveness': 8}
{'days': 6, 'split': 'push-pull', 'goals': 'general', 'cardio': False, 'muscles': ['legs', 'abs', 'push', 'pull']};[{'day': 'Push Day 1', 'exercises': ['Kettlebell Swing', 'Push-Ups | Decline', 'Tricep Dumbbell Kickback', 'Dumbbell Lateral Raise', 'Upright Row w/ Dumbbells', 'Pistol Squat']}, {'day': 'Push Day 2', 'exercises': ['Fly With Cable', 'Decline Bench Press Dumbbell', 'Trazioni orizzontali al trx', 'Push-Ups | Incline', 'Thruster', 'Low-Cable Cross-Over - NB']}, {'day': 'Push Day 3', 'exercises': ['Upright Row, SZ-bar', 'Suspended crossess', 'Overhead Press', 'Push-Ups | Decline', 'Dumbbell close grip bench press', 'Side Plank']}, {'day': 'Pull Day 1', 'exercises': ['Reverse Curl', 'Bicipiti con trx', 'Helms Row', 'Remo maquina agarre estrecho', 'Curl de biceps con mancuernas sentado', 'JALON EN BANCO INCLINADO']}, {'day': 'Pull Day 2', 'exercises': ['Forward shoulder rotation', 'SEATED CABLE MID TRAP SHRUG', 'Single-arm Preacher Curl', 'Hip Raise, Lying', 'Overhand Cable Curl', 'Dumbbell wide bicep curls']}, {'day': 'Pull Day 3', 'exercises': ['Renegade Row', 'Deadlifts', 'scorpion kick', 'Prone Scapular Retraction - Arms at Side', 'Jalón cerrado supino', 'Front Wood Chop']}, {'day': 'Leg Day', 'exercises': ['ClimbMill', 'Standing Calf Raises', 'Squat box', 'Squat Jumps', 'Recumbent Bike', 'Elevación de talón de pie']}, {'day': 'Abs Day', 'exercises': ['Dynamic side hold', 'Abdominales sovieticas', 'Medicine ball twist', 'Crunches With Cable', 'Crunches With Legs Up', 'Crunches']}];{'satisfaction': 9, 'progress': 7, 'adherence': 8, 'effectiveness': 9}
{'days': 6, 'split': 'upper-lower', 'goals': 'fat_loss', 'cardio': False, 'muscles': ['push', 'pull', 'abs', 'legs']};[{'day': 'Push Day 1', 'exercises': ['knee push-ups', 'Seated Bench Press', 'Australian pull-ups', 'Bench Press Narrow Grip', 'Upright Row, on Multi Press', 'Standing biceps stretch left']}, {'day': 'Push Day 2', 'exercises': ['Dragon-flag', 'Machine chest fly', 'Dips Between Two Benches', 'Cable Rear Delt Fly', 'Push Press', 'Pike Push Ups']}, {'day': 'Push Day 3', 'exercises': ['Australian pull-ups', 'Shrugs (Shoulder Raises)', 'Piegamenti a una mano', 'Reverse Grip Bench Press', 'Seated Triceps Press', 'Trazioni orizzontali al trx']}, {'day': 'Pull Day 1', 'exercises': ['Lat Pull Down (Leaning Back)', 'Front Wood Chop', 'Rowing with TRX band', 'Chin-ups', 'Reverse Curl', 'Lat Pull Down (narrow grip)']}, {'day': 'Pull Day 2', 'exercises': ['Front Pull narrow', 'Isometria trazioni impugnatura inversa', 'JALON EN BANCO INCLINADO', 'YWTs', 'Trunk Rotation With Cable', 'Seated rear delt rise']}, {'day': 'Pull Day 3', 'exercises': ['Dumbbell Hang Power Cleans', 'T-Bar row', 'Seated Dumbbell Curls', 'Trazioni impugnatura inversa', 'JALON EN BANCO INCLINADO', 'Clockwise neck circles']}, {'day': 'Leg Day', 'exercises': ['Standing Calf Stretch', 'Dumbbell Goblet Squat', 'Single Leg Hamstring Stretch', 'Weighted Step-ups', 'Legs Abductors', 'Calf Raise with machine (seated)']}, {'day': 'Abs Day', 'exercises': ['Incline Crutches', 'Side Crunch', 'Lying Leg Raise', 'Planche dynamique', 'Incline Plank With Alternate Floor Touch', 'Sit-Ups (elbow to knee)']}];{'satisfaction': 9, 'progress': 7, 'adherence': 7, 'effectiveness': 8}
{'days': 3, 'split': 'push-pull', 'goals': 'general', 'cardio': False, 'muscles': ['abs']};[{'day': 'Abs Day', 'exercises': ['Abdominales sovieticas', 'Scissors', 'Toe Taps', 'Crunches on Machine', 'Seated Knee Tuck', 'Negative Crunches']}];{'satisfaction': 2, 'progress': 3, 'adherence': 1, 'effectiveness': 1}
{'days': 4, 'split': 'upper-lower', 'goals': 'general', 'cardio': True, 'muscles': ['push', 'abs', 'pull']};"[{'day': 'Push Day 1', 'exercises': ['Handstand Push Up', 'Push OHP', 'Ring Dips', 'Side-lying External Rotation', 'Rowing Machine', 'Schoulder Raise (Dumbbell)']}, {'day': 'Push Day 2', 'exercises': ['Pike Push Ups', 'Pendelay Rows', 'BlahBlah', 'Kreis Press DB', 'Wall Pushup', 'Front lever pull-up']}, {'day': 'Pull Day 1', 'exercises': ['Curl with kettlebell two hands', 'Back extensión', 'Close-grip Lat Pull Down', 'Hammercurls', 'Band pull-aparts', 'Counterclockwise neck circles']}, {'day': 'Pull Day 2', 'exercises': [""Child's pose"", 'Blackroll', 'YWTs', 'Neck half circles', 'T-Bar row', 'REMO AL MENTON']}, {'day': 'Abs Day', 'exercises': ['TORSO TWIST', 'Crunches With Legs Up', 'Sit-ups', 'Knee Raises', 'Seated Knee Tuck', 'Heel Touches']}, {'day': 'Cardio Day', 'exercises': ['Running', 'Run - Interval Training', 'High knees', 'Run - Treadmill', 'Swimming 50m sprints', 'Stationary Bike']}]";{'satisfaction': 3, 'progress': 0, 'adherence': 1, 'effectiveness': 10}
{'days': 6, 'split': 'push-pull', 'goals': 'fat_loss', 'cardio': True, 'muscles': ['abs', 'legs']};[{'day': 'Leg Day', 'exercises': ['Nordic Curl', 'Wall-sit', 'Dumbbell Split Squat', 'Leg Curls (standing)', 'Leg Curls (sitting)', 'Dragon squat']}, {'day': 'Abs Day', 'exercises': ['Reverse Plank', 'Medicine ball twist', 'Scissors', 'Side Dumbbell Trunk Flexion', 'TRX roll out', 'Crunches HD']}, {'day': 'Cardio Day', 'exercises': ['Jogging', 'Jump rope: basic jumps', 'Stationary Bike', 'Zone 2 Running', '3D lunge warmup', 'Cycling cardio session']}];{'satisfaction': 8, 'progress': 6, 'adherence': 7, 'effectiveness': 8}
{'days': 5, 'split': 'push-pull', 'goals': 'fat_loss', 'cardio': True, 'muscles': ['legs', 'abs']};[{'day': 'Leg Day', 'exercises': ['Side split squats right', 'Dumbbell Single-leg Hip Thrust', 'Hamstring Kicks', 'Calf raises, one legged', 'Nordic Curl', 'Wall Squat']}, {'day': 'Abs Day', 'exercises': ['Flutter Kicks', 'bicycle crunches', 'Hollow Hold', 'Sit-ups', 'Side Bends on Machine', '2 Handed Kettlebell Swing']}, {'day': 'Cardio Day', 'exercises': ['Stationary Bike', 'Jump rope: basic jumps', 'Swimming 50m sprints', 'Jogging', 'High knees', 'Cycling cardio session']}];{'satisfaction': 9, 'progress': 6, 'adherence': 8, 'effectiveness': 8}
